geoid,county,st,pct_travel_60_min,pct_bach_higher,pct_masters_higher,med_hh_inc
0500000US45045,Greenville County,South Carolina,2.893,32.075,11.411,50540
0500000US45047,Greenwood County,South Carolina,7.235,23.008,7.380,37060
0500000US45049,Hampton County,South Carolina,23.264,10.578,3.868,31410
0500000US45051,Horry County,South Carolina,3.428,22.783,7.383,43299
0500000US45053,Jasper County,South Carolina,7.828,14.988,4.711,37141
0500000US45055,Kershaw County,South Carolina,8.668,20.288,7.300,43622
0500000US45057,Lancaster County,South Carolina,8.077,21.873,7.331,44016
0500000US45059,Laurens County,South Carolina,4.515,14.559,4.972,38515
0500000US45061,Lee County,South Carolina,7.952,10.698,2.715,30954
0500000US45063,Lexington County,South Carolina,4.683,29.167,10.428,53857
0500000US45065,McCormick County,South Carolina,6.068,17.982,6.647,38712
0500000US45067,Marion County,South Carolina,12.346,15.598,4.886,29874
0500000US45069,Marlboro County,South Carolina,8.015,8.459,2.919,30767
0500000US45071,Newberry County,South Carolina,6.608,16.629,5.903,40127
0500000US45073,Oconee County,South Carolina,7.582,22.812,9.065,41237
0500000US45075,Orangeburg County,South Carolina,10.609,19.323,7.647,34218
0500000US45077,Pickens County,South Carolina,4.636,22.403,9.286,41459
0500000US45079,Richland County,South Carolina,3.453,36.414,14.311,49131
0500000US45081,Saluda County,South Carolina,13.968,14.044,5.197,38827
0500000US45083,Spartanburg County,South Carolina,3.876,22.692,8.123,43907
0500000US45085,Sumter County,South Carolina,7.327,19.243,7.401,41332
0500000US45087,Union County,South Carolina,9.622,12.235,4.617,34033
0500000US45089,Williamsburg County,South Carolina,16.926,11.317,4.034,28297
0500000US45091,York County,South Carolina,6.389,29.490,9.470,54117
0500000US46003,Aurora County,South Dakota,3.300,17.855,5.879,48750
0500000US46005,Beadle County,South Dakota,2.478,19.708,4.116,46267
0500000US46007,Bennett County,South Dakota,4.975,17.470,3.110,42171
0500000US46009,Bon Homme County,South Dakota,3.268,18.540,4.842,45254
0500000US46011,Brookings County,South Dakota,3.233,40.764,13.353,50082
0500000US46013,Brown County,South Dakota,1.306,28.286,7.441,53100
0500000US46015,Brule County,South Dakota,1.716,24.319,8.144,49531
0500000US46017,Buffalo County,South Dakota,0.511,9.515,2.569,31163
0500000US46019,Butte County,South Dakota,8.530,17.709,2.663,41920
0500000US46021,Campbell County,South Dakota,2.923,21.846,3.656,45170
0500000US46023,Charles Mix County,South Dakota,1.662,18.269,5.033,43109
0500000US46025,Clark County,South Dakota,3.907,21.346,5.655,49600
0500000US46027,Clay County,South Dakota,4.582,45.026,21.655,36608
0500000US46029,Codington County,South Dakota,3.140,20.285,4.260,48912
0500000US46031,Corson County,South Dakota,2.407,16.108,3.436,31676
0500000US46033,Custer County,South Dakota,12.707,25.976,6.727,52218
0500000US46035,Davison County,South Dakota,3.904,27.207,7.432,49991
0500000US46037,Day County,South Dakota,6.099,17.091,4.403,39216
0500000US46039,Deuel County,South Dakota,1.926,20.340,4.055,53152
0500000US46041,Dewey County,South Dakota,4.135,14.011,4.953,37206
0500000US46043,Douglas County,South Dakota,3.181,19.318,5.303,52500
0500000US46045,Edmunds County,South Dakota,3.575,23.951,8.357,56000
0500000US46047,Fall River County,South Dakota,5.536,23.248,6.707,45997
0500000US46049,Faulk County,South Dakota,3.982,23.231,5.761,43679
0500000US46051,Grant County,South Dakota,3.980,17.084,1.830,51272
0500000US46053,Gregory County,South Dakota,3.237,17.181,3.582,37540
0500000US46055,Haakon County,South Dakota,4.798,20.082,3.757,41518
0500000US46057,Hamlin County,South Dakota,4.109,20.071,4.854,58602
0500000US46059,Hand County,South Dakota,3.772,22.544,5.503,47163
0500000US46061,Hanson County,South Dakota,2.362,26.043,7.032,60741
0500000US46063,Harding County,South Dakota,3.782,29.894,5.979,52396
0500000US46065,Hughes County,South Dakota,0.681,32.917,10.391,59177
0500000US46067,Hutchinson County,South Dakota,4.779,26.672,7.714,45075
0500000US46069,Hyde County,South Dakota,8.805,16.084,1.898,51776
0500000US46071,Jackson County,South Dakota,4.458,19.804,5.510,45074
0500000US46073,Jerauld County,South Dakota,5.481,16.011,4.486,53125
0500000US46075,Jones County,South Dakota,4.976,16.558,1.461,35972
0500000US46077,Kingsbury County,South Dakota,3.037,21.774,4.420,53828
0500000US46079,Lake County,South Dakota,4.336,32.361,8.344,54535
0500000US46081,Lawrence County,South Dakota,4.701,29.549,9.133,45548
0500000US46083,Lincoln County,South Dakota,2.546,40.436,13.276,76094
0500000US46085,Lyman County,South Dakota,1.795,19.166,5.741,43030
0500000US46087,McCook County,South Dakota,4.672,23.910,6.948,56954
0500000US46089,McPherson County,South Dakota,6.782,15.371,2.320,36375
0500000US46091,Marshall County,South Dakota,5.302,22.312,6.353,51788
0500000US46093,Meade County,South Dakota,3.549,23.032,5.507,52473
0500000US46095,Mellette County,South Dakota,5.914,15.283,2.383,30938
0500000US46097,Miner County,South Dakota,6.287,23.043,5.385,44938
0500000US46099,Minnehaha County,South Dakota,2.658,29.429,8.675,53525
0500000US46101,Moody County,South Dakota,2.370,25.648,7.615,52446
0500000US46102,Oglala Lakota County,South Dakota,6.469,11.427,2.420,26369
0500000US46103,Pennington County,South Dakota,2.933,28.171,9.611,50890
0500000US46105,Perkins County,South Dakota,2.886,19.231,5.814,39773
0500000US46107,Potter County,South Dakota,7.178,20.469,3.774,46081
0500000US46109,Roberts County,South Dakota,3.240,16.651,5.423,48614
0500000US46111,Sanborn County,South Dakota,5.838,17.537,4.985,50541
0500000US46115,Spink County,South Dakota,2.389,22.336,5.195,48217
0500000US46117,Stanley County,South Dakota,0.683,26.916,11.444,56829
0500000US46119,Sully County,South Dakota,1.036,23.790,3.327,60417
0500000US46121,Todd County,South Dakota,2.605,14.430,4.093,31128
0500000US46123,Tripp County,South Dakota,8.049,22.116,4.656,37153
0500000US46125,Turner County,South Dakota,4.909,20.953,4.728,53378
0500000US46127,Union County,South Dakota,3.916,31.467,13.846,64471
0500000US46129,Walworth County,South Dakota,4.114,21.680,3.958,43221
0500000US46135,Yankton County,South Dakota,4.116,26.727,7.384,48176
0500000US46137,Ziebach County,South Dakota,6.504,13.880,3.635,35119
0500000US47001,Anderson County,Tennessee,3.396,23.958,10.645,42880
0500000US47003,Bedford County,Tennessee,9.895,13.713,4.226,41984
0500000US47005,Benton County,Tennessee,9.065,10.788,4.633,33240
0500000US47007,Bledsoe County,Tennessee,16.940,10.725,4.595,37013
0500000US47009,Blount County,Tennessee,4.400,22.817,7.772,48286
0500000US47011,Bradley County,Tennessee,4.629,19.875,6.963,42114
0500000US47013,Campbell County,Tennessee,8.682,10.228,3.577,32028
0500000US47015,Cannon County,Tennessee,11.804,13.935,3.860,41533
0500000US47017,Carroll County,Tennessee,7.278,14.158,5.423,35508
0500000US47019,Carter County,Tennessee,4.780,16.139,5.404,33213
0500000US47021,Cheatham County,Tennessee,8.503,19.314,5.617,51857
0500000US47023,Chester County,Tennessee,5.274,15.655,6.703,40167
0500000US47025,Claiborne County,Tennessee,7.866,14.184,5.912,34899
0500000US47027,Clay County,Tennessee,8.356,14.677,7.789,28804
0500000US47029,Cocke County,Tennessee,9.145,10.054,3.672,31187
0500000US47031,Coffee County,Tennessee,5.422,18.338,6.600,41590
0500000US47033,Crockett County,Tennessee,5.636,12.987,3.978,35464
0500000US47035,Cumberland County,Tennessee,4.818,18.229,6.880,38576
0500000US47037,Davidson County,Tennessee,3.946,37.289,13.738,48368
0500000US47039,Decatur County,Tennessee,12.296,12.725,5.230,37263
0500000US47041,DeKalb County,Tennessee,13.323,13.844,4.557,38319
0500000US47043,Dickson County,Tennessee,15.246,14.462,5.198,44680
0500000US47045,Dyer County,Tennessee,6.886,19.240,7.689,42468
0500000US47047,Fayette County,Tennessee,10.685,22.911,6.979,54890
0500000US47049,Fentress County,Tennessee,7.480,10.932,3.950,30259
0500000US47051,Franklin County,Tennessee,7.041,19.485,7.883,42773
0500000US47053,Gibson County,Tennessee,5.349,16.038,5.713,38457
0500000US47055,Giles County,Tennessee,10.073,14.846,5.100,41093
0500000US47057,Grainger County,Tennessee,12.466,11.132,3.565,35391
0500000US47059,Greene County,Tennessee,5.506,14.987,5.166,35196
0500000US47061,Grundy County,Tennessee,13.800,10.818,4.141,27373
0500000US47063,Hamblen County,Tennessee,7.386,15.495,5.489,37617
0500000US47065,Hamilton County,Tennessee,2.978,28.737,10.547,48248
0500000US47067,Hancock County,Tennessee,20.590,10.602,3.324,26898
0500000US47069,Hardeman County,Tennessee,14.842,10.147,4.434,31801
0500000US47071,Hardin County,Tennessee,7.590,12.723,5.106,35290
0500000US47073,Hawkins County,Tennessee,6.090,12.551,3.737,36927
0500000US47075,Haywood County,Tennessee,7.658,12.847,5.657,34182
0500000US47077,Henderson County,Tennessee,5.208,12.812,4.431,38745
0500000US47079,Henry County,Tennessee,5.742,15.500,6.958,38234
0500000US47081,Hickman County,Tennessee,21.910,10.561,3.986,36334
0500000US47083,Houston County,Tennessee,19.131,10.528,2.127,39401
0500000US47085,Humphreys County,Tennessee,10.274,13.398,4.476,41949
0500000US47087,Jackson County,Tennessee,9.625,8.142,3.029,31534
0500000US47089,Jefferson County,Tennessee,5.500,15.599,5.999,42417
0500000US47091,Johnson County,Tennessee,11.250,9.234,3.093,30763
0500000US47093,Knox County,Tennessee,3.194,34.547,13.554,48701
0500000US47095,Lake County,Tennessee,5.600,8.860,2.942,30086
0500000US47097,Lauderdale County,Tennessee,8.979,9.069,3.244,30281
0500000US47099,Lawrence County,Tennessee,11.030,12.450,4.636,37814
0500000US47101,Lewis County,Tennessee,14.787,12.125,3.680,36621
0500000US47103,Lincoln County,Tennessee,8.989,16.656,5.405,40389
0500000US47105,Loudon County,Tennessee,5.056,25.547,9.843,51107
0500000US47107,McMinn County,Tennessee,7.689,14.988,5.227,38535
0500000US47109,McNairy County,Tennessee,7.867,11.361,3.595,32557
0500000US47111,Macon County,Tennessee,17.718,9.516,4.134,33509
0500000US47113,Madison County,Tennessee,4.042,25.379,8.425,42544
0500000US47115,Marion County,Tennessee,10.698,13.350,4.161,41348
0500000US47117,Marshall County,Tennessee,13.322,13.436,3.074,42661
0500000US47119,Maury County,Tennessee,12.292,19.174,6.017,47692
0500000US47121,Meigs County,Tennessee,8.185,8.186,3.588,34424
0500000US47123,Monroe County,Tennessee,8.656,12.128,4.098,35291
0500000US47125,Montgomery County,Tennessee,6.502,24.641,8.074,50344
0500000US47127,Moore County,Tennessee,9.100,17.569,5.394,49427
0500000US47129,Morgan County,Tennessee,10.700,6.442,2.406,39049
0500000US47131,Obion County,Tennessee,4.666,16.800,6.467,40281
0500000US47133,Overton County,Tennessee,6.902,13.365,5.116,35287
0500000US47135,Perry County,Tennessee,15.244,11.045,3.042,31425
0500000US47137,Pickett County,Tennessee,12.032,11.394,6.618,36773
0500000US47139,Polk County,Tennessee,11.162,9.806,3.676,38925
0500000US47141,Putnam County,Tennessee,6.416,23.291,7.914,35343
0500000US47143,Rhea County,Tennessee,7.875,12.911,5.137,36146
0500000US47145,Roane County,Tennessee,6.285,18.360,7.054,40854
0500000US47147,Robertson County,Tennessee,10.563,17.758,5.935,53151
0500000US47149,Rutherford County,Tennessee,9.201,30.108,8.698,56219
0500000US47151,Scott County,Tennessee,16.436,8.950,4.343,30246
0500000US47153,Sequatchie County,Tennessee,15.432,12.954,5.331,45408
0500000US47155,Sevier County,Tennessee,5.915,16.441,6.031,42258
0500000US47157,Shelby County,Tennessee,2.843,30.234,11.367,46224
0500000US47159,Smith County,Tennessee,12.644,10.189,3.993,43914
0500000US47161,Stewart County,Tennessee,15.071,14.230,6.123,42023
0500000US47163,Sullivan County,Tennessee,4.108,21.930,8.284,40346
0500000US47165,Sumner County,Tennessee,8.661,24.632,8.096,57382
0500000US47167,Tipton County,Tennessee,13.451,15.039,5.454,53669
0500000US47169,Trousdale County,Tennessee,13.617,14.347,7.756,41029
0500000US47171,Unicoi County,Tennessee,3.656,12.412,4.962,33210
0500000US47173,Union County,Tennessee,12.317,9.112,3.108,37351
0500000US47175,Van Buren County,Tennessee,8.574,12.606,5.135,40439
0500000US47177,Warren County,Tennessee,8.214,13.521,5.523,35376
0500000US47179,Washington County,Tennessee,3.200,30.592,12.634,42817
0500000US47181,Wayne County,Tennessee,9.160,8.797,3.236,30701
0500000US47183,Weakley County,Tennessee,5.418,20.386,6.791,37037
0500000US47185,White County,Tennessee,6.719,12.057,4.597,34901
0500000US47187,Williamson County,Tennessee,5.550,55.735,19.887,96565
0500000US47189,Wilson County,Tennessee,7.618,28.341,8.409,61070
0500000US48001,Anderson County,Texas,6.385,11.339,3.849,41327
0500000US48003,Andrews County,Texas,7.042,11.683,2.866,70423
0500000US48005,Angelina County,Texas,3.526,15.245,5.168,44223
0500000US48007,Aransas County,Texas,6.055,19.544,7.072,41690
0500000US48009,Archer County,Texas,4.959,20.624,4.059,60275
0500000US48011,Armstrong County,Texas,4.545,22.982,6.909,59737
0500000US48013,Atascosa County,Texas,13.088,14.038,4.710,52192
0500000US48015,Austin County,Texas,16.557,20.060,5.701,53687
0500000US48017,Bailey County,Texas,5.488,7.816,3.210,37397
0500000US48019,Bandera County,Texas,21.547,22.614,7.203,49863
0500000US48021,Bastrop County,Texas,13.563,17.902,5.915,54821
0500000US48023,Baylor County,Texas,6.966,25.842,6.243,36373
0500000US48025,Bee County,Texas,10.795,9.659,3.399,42302
0500000US48027,Bell County,Texas,4.233,23.148,7.997,50550
0500000US48029,Bexar County,Texas,5.012,26.675,9.568,51150
0500000US48031,Blanco County,Texas,15.626,28.414,8.746,55504
0500000US48033,Borden County,Texas,9.091,31.857,10.127,73750
0500000US48035,Bosque County,Texas,12.568,16.995,5.479,44674
0500000US48037,Bowie County,Texas,2.790,18.249,6.300,42670
0500000US48039,Brazoria County,Texas,10.982,28.557,10.021,69749
0500000US48041,Brazos County,Texas,3.945,38.938,18.129,39808
0500000US48043,Brewster County,Texas,2.419,39.082,16.297,38395
0500000US48045,Briscoe County,Texas,7.994,21.817,5.788,38603
0500000US48047,Brooks County,Texas,7.137,11.682,4.028,22741
0500000US48049,Brown County,Texas,3.059,17.934,4.863,41962
0500000US48051,Burleson County,Texas,7.463,14.933,4.914,51821
0500000US48053,Burnet County,Texas,11.784,22.737,7.102,49732
0500000US48055,Caldwell County,Texas,15.530,15.440,4.389,47233
0500000US48057,Calhoun County,Texas,7.167,16.184,5.478,51078
0500000US48059,Callahan County,Texas,3.739,14.336,3.560,40981
0500000US48061,Cameron County,Texas,2.660,16.390,4.596,33266
0500000US48063,Camp County,Texas,7.743,14.289,4.398,37851
0500000US48065,Carson County,Texas,4.622,24.392,8.966,66023
0500000US48067,Cass County,Texas,7.588,13.644,3.992,37352
0500000US48069,Castro County,Texas,1.260,13.220,3.834,39459
0500000US48071,Chambers County,Texas,12.897,18.688,5.337,70544
0500000US48073,Cherokee County,Texas,8.654,16.291,4.142,39595
0500000US48075,Childress County,Texas,2.359,16.750,5.181,36633
0500000US48077,Clay County,Texas,5.825,15.905,4.868,48297
0500000US48079,Cochran County,Texas,6.457,12.191,4.778,39113
0500000US48081,Coke County,Texas,8.231,20.643,6.386,42467
0500000US48083,Coleman County,Texas,12.308,11.821,2.609,35156
0500000US48085,Collin County,Texas,8.616,49.789,17.539,84735
0500000US48087,Collingsworth County,Texas,8.154,15.156,4.288,39743
0500000US48089,Colorado County,Texas,6.682,18.230,4.229,46618
0500000US48091,Comal County,Texas,12.292,33.406,10.490,65833
0500000US48093,Comanche County,Texas,6.707,16.724,5.222,37470
0500000US48095,Concho County,Texas,8.490,11.636,3.390,48368
0500000US48097,Cooke County,Texas,10.790,20.987,6.252,52406
0500000US48099,Coryell County,Texas,5.156,14.819,4.332,49340
0500000US48101,Cottle County,Texas,1.523,15.246,3.693,34955
0500000US48103,Crane County,Texas,10.747,12.763,3.380,58333
0500000US48105,Crockett County,Texas,12.960,13.370,4.430,53678
0500000US48107,Crosby County,Texas,6.917,11.726,2.574,37434
0500000US48109,Culberson County,Texas,5.253,9.910,2.772,35000
0500000US48111,Dallam County,Texas,1.311,11.146,2.102,41345
0500000US48113,Dallas County,Texas,6.823,29.120,10.428,50270
0500000US48115,Dawson County,Texas,5.874,10.957,2.790,41095
0500000US48117,Deaf Smith County,Texas,1.708,14.841,4.012,43373
0500000US48119,Delta County,Texas,10.364,18.807,4.399,42432
0500000US48121,Denton County,Texas,8.129,41.288,12.855,75050
0500000US48123,DeWitt County,Texas,7.674,14.540,3.802,49736
0500000US48125,Dickens County,Texas,7.195,15.483,4.039,39700
0500000US48127,Dimmit County,Texas,5.453,11.880,4.700,36825
0500000US48129,Donley County,Texas,14.591,15.208,5.583,36681
0500000US48131,Duval County,Texas,13.980,8.082,2.372,33939
0500000US48133,Eastland County,Texas,5.864,14.397,3.930,34888
0500000US48135,Ector County,Texas,5.911,14.635,4.075,57150
0500000US48137,Edwards County,Texas,10.771,25.091,4.243,41813
0500000US48139,Ellis County,Texas,10.673,21.169,6.278,62465
0500000US48141,El Paso County,Texas,3.955,21.319,6.592,41637
0500000US48143,Erath County,Texas,7.442,26.579,8.083,41416
0500000US48145,Falls County,Texas,5.072,11.814,3.048,36079
0500000US48147,Fannin County,Texas,13.648,16.001,5.988,44071
0500000US48149,Fayette County,Texas,8.603,16.022,4.514,47808
0500000US48151,Fisher County,Texas,7.468,16.292,4.569,41406
0500000US48153,Floyd County,Texas,4.368,16.578,3.659,41026
0500000US48155,Foard County,Texas,5.517,22.677,6.195,36477
0500000US48157,Fort Bend County,Texas,11.548,43.717,15.710,89152
0500000US48159,Franklin County,Texas,8.363,18.060,7.108,41537
0500000US48161,Freestone County,Texas,9.226,12.265,3.578,44301
0500000US48163,Frio County,Texas,6.188,8.047,1.004,36404
0500000US48165,Gaines County,Texas,5.502,11.848,3.379,57635
0500000US48167,Galveston County,Texas,11.027,29.273,10.218,62313
0500000US48169,Garza County,Texas,5.576,9.371,3.998,48508
0500000US48171,Gillespie County,Texas,5.984,33.362,10.674,54859
0500000US48173,Glasscock County,Texas,4.213,24.555,2.545,67303
0500000US48175,Goliad County,Texas,7.182,13.909,4.829,51226
0500000US48177,Gonzales County,Texas,8.765,13.802,3.747,42983
0500000US48179,Gray County,Texas,9.903,13.621,3.827,43288
0500000US48181,Grayson County,Texas,10.643,20.336,7.326,47952
0500000US48183,Gregg County,Texas,5.044,20.459,6.451,47639
0500000US48185,Grimes County,Texas,14.566,11.491,3.823,46195
0500000US48187,Guadalupe County,Texas,7.119,26.077,9.029,62420
0500000US48189,Hale County,Texas,3.655,14.694,5.584,43375
0500000US48191,Hall County,Texas,8.526,12.697,3.771,30950
0500000US48193,Hamilton County,Texas,8.200,21.274,5.887,42432
0500000US48195,Hansford County,Texas,3.403,19.394,4.300,44219
0500000US48197,Hardeman County,Texas,3.754,17.686,3.740,37174
0500000US48199,Hardin County,Texas,7.060,15.444,4.597,52614
0500000US48201,Harris County,Texas,9.326,29.454,10.526,54457
0500000US48203,Harrison County,Texas,4.308,19.146,5.195,45974
0500000US48205,Hartley County,Texas,2.732,21.307,5.299,63004
0500000US48207,Haskell County,Texas,7.810,14.705,4.439,39850
0500000US48209,Hays County,Texas,12.512,36.145,11.023,58583
0500000US48211,Hemphill County,Texas,9.700,24.382,4.476,62813
0500000US48213,Henderson County,Texas,14.675,16.490,4.975,41607
0500000US48215,Hidalgo County,Texas,4.223,16.739,4.848,34782
0500000US48217,Hill County,Texas,14.091,14.804,4.940,41382
0500000US48219,Hockley County,Texas,5.387,15.729,4.491,50665
0500000US48221,Hood County,Texas,15.552,25.515,8.371,56100
0500000US48223,Hopkins County,Texas,7.069,16.179,5.673,44396
0500000US48225,Houston County,Texas,7.707,14.540,3.592,32698
0500000US48227,Howard County,Texas,6.414,12.834,3.542,49575
0500000US48229,Hudspeth County,Texas,10.586,8.222,1.832,26384
0500000US48231,Hunt County,Texas,17.372,17.458,6.430,45197
0500000US48233,Hutchinson County,Texas,6.339,15.131,4.333,49353
0500000US48235,Irion County,Texas,5.710,14.654,4.174,58500
0500000US48237,Jack County,Texas,12.323,11.069,3.913,50324
0500000US48239,Jackson County,Texas,8.145,17.420,3.804,54926
0500000US48241,Jasper County,Texas,13.923,9.579,2.607,40820
0500000US48243,Jeff Davis County,Texas,2.787,36.558,17.829,50165
0500000US48245,Jefferson County,Texas,4.307,18.399,5.378,43540
0500000US48247,Jim Hogg County,Texas,18.394,12.840,3.580,35521
0500000US48249,Jim Wells County,Texas,13.633,10.975,3.657,42986
0500000US48251,Johnson County,Texas,11.398,17.317,4.950,58135
0500000US48253,Jones County,Texas,3.258,9.685,2.452,43897
0500000US48255,Karnes County,Texas,11.540,13.008,2.984,45502
0500000US48257,Kaufman County,Texas,16.002,19.023,6.075,60391
0500000US48259,Kendall County,Texas,8.665,40.828,14.160,73240
0500000US48261,Kenedy County,Texas,6.486,15.060,5.723,36438
0500000US48263,Kent County,Texas,2.151,24.838,8.929,47024
0500000US48265,Kerr County,Texas,6.515,28.059,9.668,43810
0500000US48267,Kimble County,Texas,8.792,17.089,4.352,40125
0500000US48269,King County,Texas,4.375,21.818,6.818,63250
0500000US48271,Kinney County,Texas,3.916,12.514,1.454,38281
0500000US48273,Kleberg County,Texas,4.550,25.446,8.589,38247
0500000US48275,Knox County,Texas,4.703,15.204,3.096,40493
0500000US48277,Lamar County,Texas,5.438,16.215,5.477,40748
0500000US48279,Lamb County,Texas,3.788,16.324,4.752,39851
0500000US48281,Lampasas County,Texas,9.576,21.027,6.900,49630
0500000US48283,La Salle County,Texas,6.500,14.927,4.848,37292
0500000US48285,Lavaca County,Texas,12.310,15.908,4.021,48677
0500000US48287,Lee County,Texas,11.361,17.212,4.913,53902
0500000US48289,Leon County,Texas,11.958,17.200,5.218,49802
0500000US48291,Liberty County,Texas,20.214,9.561,2.903,48729
0500000US48293,Limestone County,Texas,4.494,13.788,3.857,37554
0500000US48295,Lipscomb County,Texas,8.690,18.595,4.412,63125
0500000US48297,Live Oak County,Texas,23.229,12.746,2.889,50400
0500000US48299,Llano County,Texas,8.207,27.631,8.234,48259
0500000US48301,Loving County,Texas,9.615,1.887,0.000,
0500000US48303,Lubbock County,Texas,2.593,27.516,10.119,46075
0500000US48305,Lynn County,Texas,3.309,16.468,4.004,39526
0500000US48307,McCulloch County,Texas,5.580,15.593,4.846,40561
0500000US48309,McLennan County,Texas,2.910,22.248,7.670,42687
0500000US48311,McMullen County,Texas,4.912,15.441,7.169,46250
0500000US48313,Madison County,Texas,7.951,10.628,2.853,39390
0500000US48315,Marion County,Texas,6.695,14.335,5.654,34175
0500000US48317,Martin County,Texas,1.308,17.453,4.459,55682
0500000US48319,Mason County,Texas,5.266,22.437,7.173,37654
0500000US48321,Matagorda County,Texas,8.037,15.277,3.529,40797
0500000US48323,Maverick County,Texas,9.425,10.729,3.015,33747
0500000US48325,Medina County,Texas,12.365,18.912,5.755,57338
0500000US48327,Menard County,Texas,10.185,17.419,8.581,34464
0500000US48329,Midland County,Texas,4.588,25.607,7.354,68806
0500000US48331,Milam County,Texas,12.781,16.652,4.303,38929
0500000US48333,Mills County,Texas,4.646,22.109,7.380,43920
0500000US48335,Mitchell County,Texas,6.803,10.957,2.409,49870
0500000US48337,Montague County,Texas,11.704,15.834,4.293,46172
0500000US48339,Montgomery County,Texas,16.196,32.182,10.478,68838
0500000US48341,Moore County,Texas,2.819,12.049,2.591,49802
0500000US48343,Morris County,Texas,9.408,14.495,5.109,39453
0500000US48345,Motley County,Texas,8.467,17.179,2.514,31683
0500000US48347,Nacogdoches County,Texas,5.327,25.118,10.152,39538
0500000US48349,Navarro County,Texas,10.452,15.718,4.903,41505
0500000US48351,Newton County,Texas,17.734,6.444,1.850,38144
0500000US48353,Nolan County,Texas,3.915,12.139,3.268,37102
0500000US48355,Nueces County,Texas,3.624,20.183,7.251,50337
0500000US48357,Ochiltree County,Texas,7.156,15.154,4.648,51517
0500000US48359,Oldham County,Texas,4.121,27.787,7.547,50893
0500000US48361,Orange County,Texas,3.539,14.561,4.173,49763
0500000US48363,Palo Pinto County,Texas,10.638,15.793,5.197,39516
0500000US48365,Panola County,Texas,9.971,12.819,3.896,50119
0500000US48367,Parker County,Texas,12.853,26.481,7.943,67288
0500000US48369,Parmer County,Texas,3.084,15.303,4.637,45326
0500000US48371,Pecos County,Texas,10.130,9.992,3.350,50305
0500000US48373,Polk County,Texas,15.004,12.325,4.135,39662
0500000US48375,Potter County,Texas,4.439,14.860,4.526,38159
0500000US48377,Presidio County,Texas,8.894,25.941,11.957,32132
0500000US48379,Rains County,Texas,24.644,10.589,3.236,48448
0500000US48381,Randall County,Texas,4.194,30.360,9.932,60972
0500000US48383,Reagan County,Texas,10.976,10.482,2.409,52181
0500000US48385,Real County,Texas,9.211,21.967,6.006,36523
0500000US48387,Red River County,Texas,9.463,13.129,2.799,31563
0500000US48389,Reeves County,Texas,7.798,10.788,2.313,43540
0500000US48391,Refugio County,Texas,10.526,9.704,3.748,44240
0500000US48393,Roberts County,Texas,4.178,31.818,6.656,63889
0500000US48395,Robertson County,Texas,5.391,16.475,4.328,46501
0500000US48397,Rockwall County,Texas,12.361,36.893,11.718,87524
0500000US48399,Runnels County,Texas,2.931,17.486,4.218,41526
0500000US48401,Rusk County,Texas,7.666,13.745,3.843,46173
0500000US48403,Sabine County,Texas,18.200,11.966,4.273,31307
0500000US48405,San Augustine County,Texas,10.005,10.808,3.750,28275
0500000US48407,San Jacinto County,Texas,23.592,11.354,3.254,43029
0500000US48409,San Patricio County,Texas,5.157,15.052,4.728,52261
0500000US48411,San Saba County,Texas,4.221,14.547,3.756,39040
0500000US48413,Schleicher County,Texas,14.162,19.548,5.307,55543
0500000US48415,Scurry County,Texas,5.770,15.334,5.228,56842
0500000US48417,Shackelford County,Texas,4.428,22.617,4.116,48750
0500000US48419,Shelby County,Texas,12.365,14.801,5.251,37756
0500000US48421,Sherman County,Texas,5.627,20.636,4.548,51987
0500000US48423,Smith County,Texas,4.937,24.883,7.825,46929
0500000US48425,Somervell County,Texas,14.078,22.663,6.802,51912
0500000US48427,Starr County,Texas,7.948,9.102,2.511,26172
0500000US48429,Stephens County,Texas,4.695,19.077,4.925,43951
0500000US48431,Sterling County,Texas,10.000,22.260,6.393,53456
0500000US48433,Stonewall County,Texas,8.318,15.613,4.249,42155
0500000US48435,Sutton County,Texas,5.148,20.206,3.962,51667
0500000US48437,Swisher County,Texas,9.645,15.920,4.762,37040
0500000US48439,Tarrant County,Texas,6.990,30.269,9.683,58711
0500000US48441,Taylor County,Texas,3.029,24.602,7.774,45396
0500000US48443,Terrell County,Texas,9.794,17.321,7.848,31111
0500000US48445,Terry County,Texas,7.191,12.607,3.887,37475
0500000US48447,Throckmorton County,Texas,9.899,21.900,4.661,41042
0500000US48449,Titus County,Texas,3.861,14.966,5.171,44178
0500000US48451,Tom Green County,Texas,4.595,22.110,7.387,46711
0500000US48453,Travis County,Texas,5.721,45.957,16.690,61451
0500000US48455,Trinity County,Texas,17.044,11.091,2.945,34295
0500000US48457,Tyler County,Texas,20.179,11.157,3.470,41360
0500000US48459,Upshur County,Texas,6.824,14.471,4.100,46673
0500000US48461,Upton County,Texas,8.854,10.122,3.406,46131
0500000US48463,Uvalde County,Texas,7.209,15.292,3.971,38568
0500000US48465,Val Verde County,Texas,5.170,16.998,4.213,42174
0500000US48467,Van Zandt County,Texas,21.706,15.452,5.201,44002
0500000US48469,Victoria County,Texas,5.267,18.218,5.541,51758
0500000US48471,Walker County,Texas,7.574,18.852,5.724,37666
0500000US48473,Waller County,Texas,18.042,18.840,5.093,51348
0500000US48475,Ward County,Texas,9.321,11.387,3.525,51345
0500000US48477,Washington County,Texas,7.265,21.645,6.211,51269
0500000US48479,Webb County,Texas,4.703,17.114,5.222,38862
