FMID,MarketName,street,city,County,State,zip,longitude,latitude,Organic
1001945,Russell County Farmers Market,1700 14th Street,Phenix City,Russell,Alabama,36867,-85.0164,32.4733,-
1010601,Russellville Community Market,501 South Phoenix Ave,Russellville,Pope,Arkansas,72801,-93.1487948,35.2748154,Y
1008696,Russellville Farmers' Market,Route C,Russellville,Cole,Missouri,65074,-92.451427,38.509256,-
1010891,Ruston Farmers Market,220 E. Mississippi Avenue,Ruston ,Lincoln,Louisiana,71270,-92.635545,32.529365,-
1011198,Rutgers Gardens Farmers Market,,New Brunswick ,Middlesex,New Jersey,08901,-74.4518188,40.4862157,Y
1004683,Rutherford County Farmers Market,172 Depot Street,Forest City,Rutherford,North Carolina,28043,-81.866097,35.332227,N
1004206,Rutherford County Farmers' Market,315 John R RIce Blvd.,Murfreesboro,Rutherford,Tennessee,37129,-86.448237,35.854215,-
1008698,Rutherford Farm Market,741 Highway TT,Silex,Lincoln,Missouri,63377,-91.111600,39.061531,-
1007312,Rutherford Farmers' Market,Park Ave and Glen Road,Rutherford,Bergen,New Jersey,07070,-74.103,40.82719,N
1007432,Rutherfordton Farmers Market,146 North Main St,Rutherfordton,Rutherford,North Carolina,,-81.9573,35.3668,-
1011071,Rutland County Farmers' Market INC,,Rutland ,Rutland,Vermont,05701,-72.980846,43.605900,Y
1008702,Rutledge Farmers' Market,Town Park,Rutledge,Scotland,Missouri,63563,-92.088776,40.308985,-
1007691,Rye Farmers Market,Theodore Fremd Avenue and Purchase Street,Rye,Westchester,New York,10580,-73.684314,40.985239,N
1005464,Rye Farmers' Market,580 Washington Rd.,Rye,Rockingham,New Hampshire,03870,-70.773271,43.011088,Y
1010960,Rye's Down to Earth Farmers Market,Parking Lot in back of Purchase St. Stores,Rye,Westchester,New York,10580,-73.685285,40.984412,-
1001821,S & W Produce,"4807 Highway 51, South",Ariton,Barbour,Alabama,36311,-85.6823,31.628,-
1004832,S.P. Mallow & Sons,914 Bellbrook Avenue,Xenia,Greene,Ohio,45385,-83.9492,39.6767,-
1001977,Sabetha Farmers Market,915 S. Washington Mary Cotton Library Park,Sabetha,,Kansas,66534,-95.8024,39.896,-
1002129,Saco Farmers' & Artisans' Market,Saco Valley Shopping Center,Saco,York,Maine,04072,-70.448134,43.502807,Y
1002663,Sacramento Capitol Mall Certified Farmers' Market,600 Capitol Mall,Sacramento,Sacramento,California,95814,-121.5,38.5783,-
1003713,Sacramento Central Certified Farmers' Market,8th St and W St,Sacramento,Sacramento,California,95818,-121.5023,38.56671,Y
1002661,Sacramento Chavez Plaza Certified Farmers' Market,10th St and J St,Sacramento,Sacramento,California,95814,-121.494,38.5803,-
1004555,Sacramento Consumnes River College CFM,Bruceville Road in Lot E,Sacramento,Sacramento,California,95814,-121.418,38.456,-
1002665,Sacramento Country Club Plaza Certified Farmers' Market,2405 Butano Dr,Sacramento,Sacramento,California,95825,-121.379,38.6084,-
1002662,Sacramento Downtown Plaza Certified Farmers' Market,"Downtown Plaza, 4th & K Streets",Sacramento,Sacramento,California,95814,-121.502,38.5815,-
1002659,Sacramento Fremont Park Certified Farmers' Market,16th St and P St,Sacramento,Sacramento,California,95814,-121.488,38.5715,-
1002660,Sacramento Roosevelt Park Certified Farmers' Market,9th St and P St,Sacramento,Sacramento,California,95814,-121.498,38.574,-
1002664,Sacramento St. Rose of Lima Certified Farmers' Market,7th St & K St,Sacramento,Sacramento,California,95814,-121.498,38.5804,-
1001078,Safety Harbor Farmers Market,401 Main Street,Safety Harbor,Pinellas,Florida,34695,-82.6912,27.9908,-
1000409,Safford Farmers' Market,"Firth Park in Safford, AZ Highway 70",Safford,Graham,Arizona,85546,-109.720004,32.834595,N
1002412,Sag Harbor Farmers Market,Bay and Burke Streets,Sag Harbor,New York,New York,11963,-72.2913373,41.0010570,Y
1001811,Sagamore West Farmers Market,Cumberland Park,West Lafayette,Tippecanoe,Indiana,47906,-86.9136,40.4445,-
1007669,Sage College Farmers Market,"Sage College, New Scotland Rd, Albany",Albany,Albany County,New York,,-73.8336,42.65,-
1009840,SAHA Farmers' Market,818 South Flores Street,San Antonio,Bexar,Texas,78210,-98.498783,29.414706,N
1002558,Sahuarita Summer Nights Farmers Market,375 W. Sahuarita Center Way.,Sahuarita,Pima,Arizona,85629,-110.976,31.9561,-
1016903,Saint Andrew Farmers Market,2608 Browns Lane,Louisville,Jefferson,Kentucky,40220,-85.6230386,38.2275306,Y
1007046,Saint francis Farmers Market,6161 S Yale,Tulsa,Tulsa County,Oklahoma,,-95.9194,36.0728,-
1007397,Saint Michael's Farmers Market,8011 Douglas Ave.,Dallas,Dallas,Texas,75225,-96.809345,32.860727,-
1001022,Sakakawea Farmers Market,,Hazen and Buelah,Oliver,North Dakota,,-101.626539,47.297859,-
1001021,Sakakewea Farmers Market of Beulah,,Beulah,Mercer,North Dakota,,-101.941,47.2584,-
1001019,Sakakewea Farmers Market of Hazen,Hayzen All Seasons Arena parking lot,Hazen,Mercer,North Dakota,58547,-101.627,47.3006,-
1002062,Salamanca Farmers market,12 Park Ave,Salamanca,Cattaraugus,New York,14779,-78.041832,42.211214,N
1016878,Salem Community Farms Market Association,"Salem Community Farmers Market, Bryan State Park, Pavilion 1, Boone and Broadway, off Route 37 ",Salem ,Marion,Illinois,62881,-90.902601,39.436884,-
1000620,Salem Farmers Market,155 W. Broadway,Salem,Salem,New Jersey,08079,-75.4680510,39.5721530,-
1001068,Salem Farmers Market,"Village Park, Main Street (Route 22)",Salem,Washington,New York,12865,-73.326,43.1812,-
1002822,Salem Farmers Market,Railroad st,Salem,Harrison,West Virginia,26426,-80.5548,39.2818,-
1005214,Salem Farmers Market,3 East Main Street,Salem,Roanoke,Virginia,24153,-80.058606,37.292997,-
1011396,Salem Farmers Market,200 Main Street,Salem,Dent,Missouri,65560,-91.5362647,37.6442949,-
1003412,Salem Farmers' Market,Front Street at Derby Square,Salem,Essex,Massachusetts,01970,-70.894653,42.520665,Y
1009275,Salem Farmers' Market ,82 Norwich Rd (Rt 82),Salem,,Connecticut,,-72.2597,41.4807,-
1009753,Salem NH Farmers Market,37 lake Street,Salem,Rockingham,New Hampshire,03079,-71.2291095,42.7991512,-
1004183,Salem Public Market,1240 Rural Ave SE,Salem,Marion,Oregon,97302,-123.0299990,44.9208960,Y
1009795,Salem Saturday Market,Summer & Marion Street (block),Salem,Marion,Oregon,97309,-123.028992,44.943064,Y
1011316,Salem Saturday Market - Holiday Market,Oregon State Fairgrounds,Salem,Marion,Oregon,97309,-123.010552,44.959011,Y
1009796,Salem Saturday Market - Monday Hospital Market,880 Oak Street,Salem ,Marion,Oregon,97309,-123.033914,44.933153,Y
1009794,Salem Saturday Market - Wednesday Farmers Market,Chemeketa Street - between Liberty & High Streets,Salem,Marion,Oregon,97309,-123.036886,44.942000,Y
1005167,Salina Farmers Market,460 South  Ohio,Salina,Saline,Kansas,67401,-97.596,38.8336,-
1009680,Salinas Valley Memioral Healthcare Certified Farmers' Market,450 East Romie Lance,Salinas ,Monterey,California,93901,-121.647188,36.660072,Y
1004988,Saline Farmers Market,S. Ann Arbor Street,Saline,Washtenaw,Michigan,48176,-83.782090,42.165686,N
1004989,Saline Farmers Market,555 N Maple Road,Saline,Washtenaw,Michigan,48176,-83.774869,42.178003,N
1004990,Saline Farmers Market,7265 Saline Ann Arbor Road,Saline,Washtenaw,Michigan,48176,-83.782090,42.165686,N
1009460,"Salisbury ""shore fresh"" farmers market ",Market Street off Rt 13 River walk,Salisbury,,Maryland,,-75.5954,38.3656,-
1001495,Salisbury-Rowan County Farmers Market,South Jackson St and West Fisher St,Salisbury,Rowan,North Carolina,28144,-80.472697,35.668332,-
1008197,Salish Crossing Farmer's Market,Dayton and Sunset,Edmonds ,Snohomish,Washington,98020,-122.383594,47.809985,Y
1002486,Salmon Creek Farmers' Market,1309 NE 134th Street,Vancouver,Clark,Washington,98685,-122.657332,45.716862,Y
1002485,Salmon Creek Farmers' Market at Legacy Hospital,2211 NE 139th Street,Vancouver,Clark,Washington,98686,-122.6485540,45.7203870,Y
1001724,Salmon Tract Farmers Market,"Behind Boda's Bar & Grill, Hwy. 93",Hollister,,Idaho,83301,-114.575,42.3532,-
1004113,Salmonberry Naturals Organic Farmers Market,Highway 126 and Quince Street,Florence,Lane,Oregon,97439,-124.101,43.9746,-
1017919,Salomon Farm Park Farmers' Market ,817 West Dupont Road,Fort Wayne,Allen,Indiana,46825,-85.1533000,41.1753030,Y
1009356,Salt Air Market,City Hall,Port St. Joe,,Florida,32456,-85.3014,29.8127,-
1005040,Salt Lake City Downtown Farmers Market,Historic Pioneer Park (300 S. 300 W.),Salt Lake City,Salt Lake,Utah,84101,-111.9012,40.7615,Y
1005262,Salt Lake Municipal Lot (People's Open Market),5337 Likini Street,Honolulu,Honolulu,Hawaii,96818,-157.904131,21.346157,N
1000177,SaltAir Farmers' Market,Highway 71,Port St. Joe,Gulf,Florida,,-85.2972,29.8147,-
1002055,Saluda County Farmers Market,City Hall Parking Lot,Ridge Spring,Saluda,South Carolina,29129,-81.6606,33.8451,-
1002772,Saluda Outdoor Farmers Market,Courthouse Square,Saluda,Middlesex,Virginia,23149,-76.6336,37.5429,-
1003295,Sammamish Farmers Market,801 228th Ave SE,Sammamish,King,Washington,98075,-122.0355952,47.6017740,Y
1009487,Sampson Farmers Market ,215 Lisbon Street,Clinton,,North Carolina,28328,-78.3218,34.9969,-
1004520,San Antonio Farmers Market Association - Leon Valley,6427 Evers Rd.,Leon Valley,Bexar,Texas,78238,-98.6132820,29.5007767,N
1004519,San Antonio Farmers Market at St. Matthews,11121 Wurzbach,San Antonio,Bexar,Texas,78230,-98.550282,29.543276,N
1004522,San Antonio Farmers Market Olmos Basin,100 Jackson Keller,San Antonio,Bexar,Texas,78216,-98.4947323,29.4943094,N
1007789,San Antonio Food Bank Farmers' Market Association,"111 Soledad Street, #811",San Antonio,Bexar County,Texas,,-98.4928,29.4255,-
1002381,San Bernardino Farmers Market,1001 Highland Avenue,San Bernardino,San Bernardino,California,92413,-117.305,34.136,-
1006596,San Bruno Farmers' Market,1150 El Camino Real,San Bruno,San Mateo,California,94066,-122.4188443,37.6358529,Y
1007861,San Carlos CFM,Laurel St btwn Olive & cherry,San Carlos,San Mateo County,California,,-122.259,37.5043,-
1007252,San Clemente Village Farmers Market,200 Avenida Del Mar Drive,San Clemente,Orange,California,92672,-72.7301,41.7556,-
1005361,San Deigo Barrio Marketplace Certified Farmers Market,2258 Island Avenue,San Diego,San Diego,California,92102,-117.143,32.7106,-
1001824,San Diego Carmel Creek,"3710 Del Mar Hts. Rd.,Torrey Pines High School",Escondido,San Diego,California,92029,-117.232,32.9142,-
1005745,San Diego East Village Farmers Market,8th Avenue,San Diego,San Diego,California,92101,-116.733,33.0358,-
1002752,San Diego Gaslamp Third Avenue Certified Farmers Market and Asian Bazar,400 block of Third Avenue,San Diego,San Diego,California,92101,-119.601,37.2417,-
1000884,San Diego Little Italy Mercato,519 W. Cedar Street at India Street,San Diego,San Diego,California,92101,-117.1675579,32.7219312,Y
1007864,San Diego Mira Mesa Farmers Market,10510 Reagan Road,San Diego,San Diego,California,92126,-119.601,37.2417,-
1007851,San Diego Tu Mercado Certified Farmers Market,5998 Alcala Park,San Diego,,California,92110,-117.187,32.772,-
1008699,San Dimas CFM,142 E. Bonita Ave.,San Dimas ,Los Angeles,California,91773,-117.804190,34.107749,Y
1000385,San Felipe Farmers Market,25 Hagen Road,San Felipe Pueblo,Sandoval,New Mexico,87001,-106.4044,35.41646,-
1009080,San Francisco Alemany Farmers Market,100 Alemany Boulevard,San Francisco,San Francisco,California,94110,-122.4085979,37.7373447,Y
1001014,San Francisco Cannery Farmers Market,Del Monte Square,San Francisco,San Francisco,California,94133,-122.419,37.8078,-
1002738,San Francisco Certified Farmers' Market at Crocker Galleria,"Crocker Galleria, 50 Montgomery & Post Street",San Francisco,San Francisco,California,94104,-122.402784,37.789216,Y
1000978,San Francisco Farmers Market Parkmerced,Serrano and Arballo Drive,San Francisco,San Mateo,California,91132,-122.427,37.6555,-
1011430,San Francisco Fillmore Certified Farmers' Market,Fillmore St. and O'Farrell St.,San Francisco ,San Francisco,California,94115,-122.4327477,37.7833115,Y
1009626,San Gabriel CFM (Thursday Summer Evenings),Vincent Lugo Park 300 W. Wells Ave.,San Gabriel ,Los Angeles,California,91776,-118.106540,34.084723,Y
1001902,San Geronimo Valley Farmers Market,Valley Presbyterian Church,Forest Knolls,Marin,California,94933,-122.671,38.0154,-
1009457,San Jacinto Valley Certified Farmers' Market ,2575 So. San Jacinto Ave,San Jacinto,,California,92544,-116.959,33.759,-
2000028,San Joaquin Mobile Farmers Market,,,,California,,,,-
1005215,San Jose City Hall FM,5Th Street & San Fernado St.,San Jose,Santa Clara,California,,-121.885,37.3363,-
1007359,San Jose Evergreen Farmers Market,"300 Aborn Rd., La Rochelle Winery",Fremont,Alameda,California,94538,-121.779,37.3153,-
1004141,San Juan Farmers Market,"Courthouse Parking Lot, 1st Street",Friday Harbor,San Juan,Washington,98250,-123.067,48.5394,-
1008601,San Juan Island Farmers Market,150 Nichols Street,Friday Harbor,San Juan,Washington,98250,-123.0162150,48.5337410,Y
1002736,San Leandro Certified Farmers' Market at Bayfair Center,"Bayfair Center, 15555 East 14th Street",San Leandro,Alameda,California,95678,-122.125166,37.702082,Y
1005888,San Lorenzo FM,Hesperian Blvd. And Paso Grande St.,San Lorenzo,Alameda,California,,-122.127,37.6794,Y
1010902,San Luis Obispo Certified Farmers' Market ,3889 Long Street,San Luis Obispo ,San Luis Obispo,California,93401,-120.670780,35.247382,-
1009025,San Marcos Certified Farmers' Market,1020 San Marcos Blvd,San Marcos ,San Diego,California,92078,-117.190931,33.135686,Y
1004612,San Marcos/New Braunfels Farmers Market Association,104 C.M. Allen Parkway,San Marcos,Hays,Texas,78666,-97.937531,29.881728,-
1004613,San Marcos/New Braunfels Farmers Market Association,100 San Antonio st,San Marcos,Hays,Texas,78666,-97.940672,29.882251,-
1011494,San Mateo @ 25th Ave. Certified Farmers' Market,25th Ave. and Hacienda St.,San Mateo,San Mateo,California,94403,-122.309607,37.543848,N
1007859,San Mateo Event Center CFM,"2495 South Delaware Street, San Mateo Event Center",San Mateo,San Mateo County,California,,-122.303,37.546,-
1007257,San Miguel Farmers Market,Mission & 10th,Paso Robles,San Luis Obispo,California,93446,-120.697,35.7477,-
1011355,San Pablo Farmers' Market,13831 San Pablo Ave.,San Pablo ,Contra Costa,California,,-122.3411614,37.9586052,Y
1017960,San Rafael Downtown Farmers Market,"4th & B Streets, San Rafael, California 94915",San Rafael,Marin,California,94903,-122.5294769,37.9732654,Y
1009438,San Ramon Farmers Market ,2680 Bishop Drive,San Ramon,,California,94583,-121.961,37.7636,-
1002238,Sanbornton Farmer's Market,Route 132,Sanbornton,Belknap,New Hampshire,03269,-71.6045721,43.5349568,Y
1010075,Sand Springs Farmers Market,101 E Broadway St,Sand Springs,Tulsa,Oklahoma,74063,-96.1086440,36.1399060,-
1003047,Sandhill Farmers Market,900 Clemson Road,Columbia,Richland,South Carolina,29229,-80.875812,34.132215,Y
1006639,Sandhills Farmers Green Market,1 Village Green Rd West,Pinehurst,Moore,North Carolina,28374,-79.468467,35.194695,-
1006640,Sandhills Farmers Green Market,Rattlesnake Trail/Woods Rd,Pinehurst,Moore,North Carolina,28374,-79.464819,35.205461,-
1016802,Sandusky Farmers Market,Market and Hancock,Sandusky,Erie,Ohio,44870,-82.7084701,41.4572297,-
1001897,Sandwich Farmers Market,Town  Green,Sandwich,Carroll,New Hampshire,03227,-71.438706,43.809350,Y
1002903,Sandwich Farmers Market,Route 6A Village Green,Sandwich,Barnstable,Massachusetts,02563,-70.493,41.7535,-
1008293,Sandy Hook Organic Farmers Market,Wasserman Way,Newtown,Fairfield,Connecticut,06470,-73.2724625,41.4064404,Y
1007792,Sandy River Farmers Market,Front Street,Farmington,Franklin,Maine,04938,-70.1528,44.6696,-
1002437,Sandy Springs Farmers Market,"235 Sandy Springs Circle NW, Parking lot of Former Target",Sandy Springs,,Georgia,30328,-84.3838,33.9185,-
1001092,Sanford Farmers Market,Long Branch Saloon parking lot,Sanford,midland,Michigan,48657,-84.3706,43.6796,-
1006060,Sanford Farmers Market,150 E. 1st St. (Magnolia Square),Sanford,Seminole,Florida,32771,-81.267,28.8116,Y
1010950,Sanford Farmers' Market - Saturday,919 Main Street,Sanford,York,Maine,04073,-70.774635,43.438702,Y
1012099,Sanford Farmers' Market - Wednesday,919 Main Street,Sanford Maine,York,Maine,04073,-70.774675,43.438742,-
1005452,Sanford Farms Amsterdam Farmers Market,"Sanford Farms, Route 30",Amsterdam,Montgomery,New York,12010,-74.185102,42.959257,N
1000593,Sanger Farmers' Market & Street Faire,7th and N Streets,Sanger,Fresno,California,93657,-119.557378,36.706334,-
1010514,Sanibel Island Farmers Market,800 Dunlop Road,Sanibel,Lee,Florida,33957,-82.073654,26.440936,Y
1011272,Sankofa Fresh Stop,5029 St Claude Ave,New Orleans,Orleans,Louisiana,70117,-90.0213880,29.9628350,-
1017972,Sankofa World Market,275 Elmwood Avenue,Providence,Providence,Rhode Island,02907,-71.425598,41.805143,-
1008976,Santa  Rosa Original Certified Farmers Market,50 Mark West Springs Road  Wells Fargo Center for the Arts,Santa Rosa,Sonoma,California,95403,-122.7144314,38.4404674,Y
1006691,Santa Barbara Farmers Market,600 Santa Barbara St.,Santa Barbara,Santa Barbara,California,93103,-119.695,34.4199,Y
1006692,Santa Barbara Farmers Market,600 State Street,Santa Barbara,Santa Barbara,California,93103,-119.697,34.4177,Y
1006693,Santa Barbara Farmers Market,7004 Marketplace Drive,Goleta,Santa Barbara,California,93105,-119.872,34.4293,Y
1000007,Santa Barbara La Cumbre Farmers Market,110 South Hope Avenue,Santa Barbara,Santa Barbara,California,93101,-119.747,34.4378,-
1007353,Santa Clara Farmers' Market,Jackson Street at Homestead Road,Santa Clara,Santa Clara,California,95050,-121.9464195,37.3479946,Y
1011459,Santa Clara Valley Medical Center Farmers' Market,751 South Bascom,San Jose,Santa Clara,California,,-121.9328811,37.3128688,Y
1003834,Santa Clarita Certified Farmers' Market,26455 N. Rockwell Canyon Road,Santa Clarita,Ventura,California,91355,-119.050939,34.245836,Y
1005281,Santa Cruz Farmers' Market,Cedar St & Lincoln St.,Santa Cruz,Santa Cruz,California,,-122.0270374,36.9724758,Y
1012188,Santa Cruz River Farmers' Market,100 S. Avenida del Convento,Tucson ,Pima,Arizona,85745,-110.985666,32.219909,Y
1006077,Santa Fe Farmers Market - Southside Market,Zafarano dr and San Ignacio rd,Santa Fe,Santa Fe,New Mexico,87507,-106.0157102,35.6445191,-
1006078,Santa Fe Farmers' Market,1607 Paseo de Peralta,Santa Fe,Santa Fe,New Mexico,87501,-105.9490908,35.6821338,Y
1005824,Santa Maria CFM,Mervyns parking lot,Santa Maria,Santa Barbara,California,93444,-118.081,33.9039,-
1012334,Santa Monica Farmers Market - Saturday Downtown,2nd Street & Arizona Avenue,Santa Monica,Los Angeles,California,90405,-118.4986283,34.0162113,Y
1008570,Santa Monica Farmers Market - Saturday Virginia Avenue Park,2200 Virginia Avenue,Santa Monica,Los Angeles,California,90404,-118.467682,34.020750,Y
1012321,Santa Monica Farmers Market - Sunday Main Street,2640 Main Street,Santa Monica,Los Angeles,California,90405,-118.4833330,34.0014563,Y
1008564,Santa Monica Farmers Market - Wednesday Downtown,Arizona Avenue @ Ocean Ave through 4th St,Santa Monica,Los Angeles,California,90401,-118.498173,34.016580,Y
1003038,Santa Paula CFM,Hallock and Telegraph,Santa Paula,Ventura,California,93013,-119.106,34.3817,-
1009690,Santa Rosa Community Farmers Market at the Veterans Building,1351 Maple Drive,Santa Rosa ,Sonoma,California,95404,-122.700228,38.434472,-
1010161,Santa Rosa Downtown Market (Wednesday Night Market),Fourth Street at D Street,Santa Rosa,Sonoma,California,95404,-122.7124017,38.4412146,-
1011160,Santa Rosa Farmers Market,5400 Limbaugh Lane,Pace,Santa Rosa,Florida,32571,-87.1781691,30.5947763,-
1004836,Santa Rosa Oakmont CFM,Bank Parking Lot,Santa Rosa,Sonoma,California,95409,-122.607,38.4414,-
1011448,Santa Teresa Farmers' Market,Santa Teresa Blvd. and Camino Verde Dr.,San Jose,Santa Clara,California,,-121.8010961,37.2370797,Y
1002420,Santee Certified Farmer's Market,9608 Carlton Hills Blvd,Santee,San Diego,California,92071,-116.999234,32.852133,Y
1012127,Santee Community Farmers Market,53142 Highway 12,Niobrara,Knox,Nebraska,68760,-97.881936,42.733001,-
1007261,Sara Hardy Downtown Farmers Market,152 East Grandview Parkway,Traverse City,Grand Traverse,Michigan,49684,-85.621764,44.765173,Y
1008303,Saracen Landing Farmers Market,200 Lake Saracen Drive,Pine Bluff ,Jefferson,Arkansas,71601,-92.004253,34.231056,N
1012197,Saranac Green Market,Intersection of Picketts Corners Road and Route 3,Saranac,Clinton,New York,12981,-73.733963,44.661660,-
1010216,Saranac Lake Farmers' Market,Fusion Market   Lake Flower Drive,Saranac Lake,Essex,New York,12983,-74.124118,44.323702,-
1012203,Saranac Lake Village Farmers Market,Riverside Park,Saranac Lake,Franklin,New York,12983,-74.131251,44.324630,-
1010606,Sarasota Downtown Farmers' Market,,Sarasota,Sarasota,Florida,,-82.540609,27.336511,Y
1002746,Saratoga Certified Farmers' Market,"West Valley College, 14000 Fruitvale Avenue",Saratoga,Santa Clara,California,95070,-122.011452,37.264228,Y
1012460,Saratoga Farmers' Market - Outdoor Market (May-October),"High Rock Park, High Rock Park Ave",Saratoga Springs ,Saratoga,New York,12866,-73.781149,43.085525,Y
1012387,Saratoga Farmers' Market - Winter Market,"65 South Broadway, Saratoga Spa State Park",Saratoga Springs ,Saratoga,New York,12866,-73.790038,43.064686,Y
1005625,Saratoga Springs Community Market,1242 n riverside dr,Saratoga springs,Utah,Utah,84045,-111.909442,40.384540,-
1004047,Sarvers Hill Farmers Market,438 Old State Route 66,Greensburg,Westmoreland,Pennsylvania,15601,-79.571,40.3964,-
1009525,Sassy Pea Market/Good Earth Petting Farm (at The Good Earth Day School) ,10820 East Crystal Falls Parkway,Leander,,Texas,78641,-97.8185,30.565,-
1005017,Saturday Farmers Market on Broad,"Macartan St., beside Health Central",Augusta,Richmond,Georgia,30901,-81.9663,33.4729,-
1004671,Saturday Market,Stewart Parkway,Washington,Beaufort,North Carolina,27889,-77.0583,35.5435,-
1010173,Saturday Market,Oregon and SW 1st Ave.,Ontario,Malheur,Oregon,97914,-116.963372,44.025712,N
1001518,SATURDAY Market - Havre Montana,,Havre,Hill,Montana,59501,-109.677372,48.553120,-
1006242,Saturday Market At The Port Of Ilwaco,Waterfront Way,Ilwaco,Pacific,Washington,98624,-123.999,46.3167,-
1007065,Saturday Market of Lake County,Town parking lot at North E & 2nd Streets,Lakeview,Lake,Oregon,,-120.345,42.1911,-
1002770,Saturday Produce Market,One College Park (Richland College Campus),Decatur,Macon,Illinois,62521,-88.8974,39.8849,Y
1007266,Saturday's Market,3751 East Harriburg Pike,Middletown,Dauphin,Pennsylvania,17057,-76.673,40.1828,-
1006645,Saucier Farmers Market,25950 Old Highway 49,Saucier,Harrison,Mississippi,39574,-89.1388,30.6633,-
1006273,Saucon Valley Farmers' Market,90 West Water Street,Hellertown,Northampton,Pennsylvania,18055,-75.3416470,40.5791692,-
1003225,Sauder's Farmers Market,"2146 River Rd., 1/4 mi. W of village",Seneca,Seneca,New York,,-76.8228,42.9049,-
1010746,Saugatuck Center for the Arts Farmers and Artisans Market,400 CULVER STREET,Saugatuck ,Allegan,Michigan,49453,-86.2014418,42.6548323,-
1009918,Saugerties Farmers Market ,115 Main Street ,Saugerties,Ulster,New York,12477,-73.9489637,42.0789867,Y
1007242,Saugerties Farmers Market (Summer),115 Main Street parking lot,Saugerties,Ulster,New York,12477,-73.949866,42.079151,-
1007250,Saugerties Winter Farmers Market - Summer,207 Market Street,Saugerties,Ulster,New York,12477,-73.949428,42.079003,N
1009931,Saugerties Winter Farmers Market - Winter,207 Market Street,Saugerties,Ulster,New York,12477,-73.9550299,42.0842629,Y
1004538,Saugus/Cliftondale,Anna Parker Playground Essex Street,Saugus,Essex,Massachusetts,01906,-71.016355,42.451645,-
1005425,sauk city farmers market,612 water st,sauk city,Sauk,Wisconsin,53583,-89.7195,43.2738,-
1006544,Sauk County Farmers Market at Reedsburg,City Park,Reedsburg,Sauk,Wisconsin,53959,-90.0024,43.5329,-
1010108,Sauk Prairie Farmers Market,,Prairie du Sac,Sauk,Wisconsin,,-89.729784,43.285309,-
1002979,Sausalito CFM,Bridgeway St. & Tracy St.,Sausalito,Marin,California,94949,-122.481,37.8573,-
1005650,Savannah State Farmers Market,701 U.S. Highway 80-West,Savannah,Chatham,Georgia,31408,-81.232,32.1098,-
1000275,Saw Mill Farmers Market,29 Warburton Ave.,Yonkers,Westchester,New York,10701,-73.899107,40.935594,Y
1010870,Sawmills Farmers Market,Helena Street and Sawmills School Road,Sawmills,Caldwell,North Carolina,28630,-81.4754612,35.8244543,-
1003040,Sawyer Farmers Market,,Sawyer,,Michigan,49125,-87.3681,46.3329,-
1009257,Saxony Market ,13578 E. 131st Street,Fishers,,Indiana,46037,-85.9221,39.9821,-
1010251,Scandia Farmers Market,20880 Olinda Trail,Scandia,Washington,Minnesota,55073,-92.807250,45.252085,-
1001762,Scappoose Community Cub Farmers Market,"Off Highway 30, on 2nd Street near E. Columbia Avenue",Scappoose,Columbia,Oregon,97056,-122.8768,45.75723,Y
1000681,Scarborough Farmers' Market,259 U. S. Route One,Scarborough,Cumberland,Maine,04070,-70.3393,43.5901,Y
1000747,Scarsdale Farmers Market,1001 Post Rd.,North White Plains,Westchester,New York,10603,-73.7966,40.9888,-
1012089,SCFB UPPER UNION STREET,WOODLAND MUNICAPAL PARKING LOT,SCHENECTADY,Schenectady,New York,12309,-73.905169,42.803462,-
1003624,Schaghticoke Farmers Market,290 Northline Drive,,Rensselaer,New York,,-73.6166,42.8653,-
1000043,Schenectady County Farm Bureau Farmers Market,COLDWELL &BANKERS PARKING LOT ,NISKAYUNA,Schenectady,New York,12309,-73.8771901,42.8056144,-
1005734,Schenectady Greenmarket,(Nov - April) 432 State Street / (May - Oct) 105 Jay Street,Schenectady,Schenectady,New York,12305,-73.9397922,42.8142950,Y
1006449,Schenectady St. Luke's Church Farmers Market,1241 State Street,Schenectady,Schenectady,New York,12304,-73.924730,42.798898,N
1000935,Schererville Farmer's Market,217 Gregory Street,Schererville,Lake,Indiana,46375,-87.445743,41.489019,Y
1011577,Schlafly Winter Farmers' Market,7260 Southwest Ave.,Maplewood,St. Louis,Missouri,63143,-90.3153033,38.6130246,-
1012208,Schmidt Family Farms,4282 State Road,Medina,Medina,Ohio,44256,-81.707468,41.159139,Y
1009315,Schmidt's Farm and Greenhouses ,2200 W. 9000 S. West Jordan,West Jordan,,Utah,84088,-111.958,40.5949,-
1008945,Schoharie Fresh,122 Rockland Lane,Cobleskill,Schoharie,New York,12043,-74.5036964,42.6713310,Y
1000576,Schoolcraft Farmers Market,342 N. Grand,Schoolcraft,Kalamazoo,Michigan,49087,-85.6371431,42.1167863,-
1017929,Schoolyard Market at Hope & Main,691 Main Street,Warren,Bristol,Rhode Island,02885,-71.281705,41.725306,Y
1008703,Schranz Nut and Honey Farm,193 VFW Road,Eldon,Miller,Missouri,65026,-92.605401,38.297467,-
1012207,Schroon Lake Farmers' Market,15 Leland Ave,Schroon Lake,Essex,New York,12870,-73.7606489,43.8366949,-
1001224,Schuyler Community Farmers Market,6484 Rockfish River Road,Schuyler,,Virginia,,-78.7014,37.7901,-
1001116,Schuyler County Farm & Craft Market,"Fireman's Carnival Grounds, Rt. 224, Montour Falls",Montour Falls,Schuyler,New York,,-76.8452,42.3473,-
