STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,ZIP4,CNTY,PHONE,C_RELATN,C_LEGBAS,C_ADMIN,GEOCODE,LSABOUND,STARTDAT,ENDDATE,POPU_LSA,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,TOTSTAFF,LOCGVT,STGVT,FEDGVT,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,TOTEXPCO,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO,VIDEO,DATABASE,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,LOANTO,LOANFM,TOTPRO,TOTATTEN,GPTERMS,PITUSR,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,LONGITUD,LATITUDE,FIPSST,FIPSCO
OR,OR0002,OR0002,AMITY PUBLIC LIBRARY,307 S TRADE ST,AMITY,97101,0470,YAMHILL,5038358181,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,2796,1,0,0,0,0.4,0.4,15167,0,0,16282,,,,662,0,662,15468,0,0,0,0,0,11795,0,151,751,27,13,1064,14010,210,2368,6382,1378,3972,4050,10,222,4,8984,2010,08,1,00,00,00,-123.206173,45.11739,41,071
OR,OR0004,OR0004,ESTACADA PUBLIC LIBRARY,825 NW WADE,ESTACADA,97023,9779,CLACKAMAS,5036308273,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,19050,1,0,0,1.6,1.6,6.6,309541,1000,0,332962,186383,94971,281354,29287,0,49287,409610,0,0,805,524501,417511,41861,0,17294,9934,39,203,2370,92073,16956,8722,221332,53688,66302,44284,25,1050,26,14460,2010,08,2,00,00,00,-122.337982,45.29689,41,005
OR,OR0005,OR0005,EUGENE PUBLIC LIBRARY,100 W 10TH AVE,EUGENE,97401,3035,LANE,5416825450,ME,CI,MO,CI1,N,07/01/2008,06/30/2009,154620,1,2,0,20.4,20.4,106.4,10485551,22251,24058,11202147,4393983,2603564,6997547,507502,148245,840328,10018590,0,0,0,0,0,414737,10,38860,42923,64,746,8918,1542183,144480,94259,2919072,1065551,2522,1037,880,40877,87,295951,2010,08,1,00,00,00,-123.094412,44.0488,41,039
OR,OR0008,OR0008,SIUSLAW PUBLIC LIBRARY DISTRICT,1460 9TH ST,FLORENCE,97439,0022,LANE,5419973132,ME,LD,MO,OTH,N,07/01/2008,06/30/2009,17275,1,1,0,3.1,5.1,9,742478,2639,0,815378,342946,117694,460640,78397,5589,103615,712378,1533671,0,0,1533671,945482,78478,3830,5273,4835,35,289,4064,165711,6879,7761,194967,34885,872,1518,428,8904,21,27826,2010,08,1,00,00,00,-124.104835,43.97463,41,039
OR,OR0009,OR0009,FOREST GROVE CITY LIBRARY,2114 PACIFIC AVE,FOREST GROVE,97116,2114,WASHINGTON,5039923247,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,26672,1,0,0,3.8,4.55,11.8,875315,4045,0,889483,541373,180423,721796,72373,0,95970,889483,0,0,0,0,0,85690,156,14845,6982,49,195,2560,185897,15476,15928,326263,143908,85084,113061,169,6108,15,20457,2010,08,1,00,00,00,-123.109864,45.51964,41,067
OR,OR0011,OR0011,GLADSTONE PUBLIC LIBRARY,135 E DARTMOUTH,GLADSTONE,97027,2435,CLACKAMAS,5036562411,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,20674,1,0,0,1,1,7.25,571232,1997,0,597070,281221,185606,466827,51057,0,80366,595073,125000,0,0,125000,6000,48831,0,14170,8519,39,120,2666,134600,21200,8899,289919,88617,93637,75836,87,1542,5,98000,2010,08,1,00,00,00,-122.59394,45.38046,41,005
OR,OR0012,OR0012,CURRY PUBLIC LIBRARY DISTRICT,94341 3RD STREET,GOLD BEACH,97444,8732,CURRY,5412477246,ME,LD,SO,OTH,N,07/01/2008,06/30/2009,4899,1,0,0,1,1,5.25,332376,1080,0,342994,137541,48189,185730,25475,3144,35965,276153,0,0,0,75900,43372,41019,0,9787,3692,30,96,2776,40560,3120,4008,73242,27845,338,438,111,1995,9,8258,2010,08,1,00,00,00,-124.417595,42.41241,41,015
OR,OR0013,OR0013,ARLINGTON PUBLIC LIBRARY,500 W FIRST ST,ARLINGTON,97812,0339,GILLIAM,5414542444,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,827,1,0,0,0,0.5,0.6,24000,1000,0,26902,,,,2057,0,2119,25998,19000,0,0,203169,13884,6970,0,520,245,27,3,794,3608,252,399,2845,880,160,145,28,363,3,1185,2010,08,1,00,00,00,-120.254103,45.52041,41,021
OR,OR0014,OR0014,JOSEPHINE COUNTY LIBRARY SYSTEM,200 NW C ST,GRANTS PASS,97526,2094,JOSEPHINE,5414745480,ME,CO,SO,CO1,N,07/01/2008,06/30/2009,83290,1,0,0,1,1,2.5,305000,0,0,747232,47022,10729,57751,17000,0,17000,91214,0,0,0,10000,66497,92746,0,4650,2843,27,81,1020,587477,66890,4482,102695,41014,2,1,48,1367,10,3814,2010,08,2,08,00,00,-123.326633,42.442531,41,033
OR,OR0015,OR0015,HARRISBURG PUBLIC LIBRARY,354 SMITH ST,HARRISBURG,97446,9744,LINN,5419956946,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,3435,1,0,0,0,0.82,1.07,66203,1000,0,71551,,,,7641,0,7966,68165,0,0,0,0,0,12433,0,65,271,27,1,1742,8914,3265,1142,6839,2115,2,2,37,669,5,7326,2010,08,2,00,00,00,-123.170163,44.2722,41,043
OR,OR0016,OR0016,HELIX PUBLIC LIBRARY,119 COLUMBIA ST,HELIX,97835,0324,UMATILLA,5414576130,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,309,1,0,0,0,0.48,0.48,17027,1000,0,19007,,,,1785,0,1935,16082,0,0,0,0,0,7608,0,186,404,28,10,803,1400,150,139,1891,1455,82,135,73,778,2,433,2010,08,1,00,00,00,-118.655411,45.84971,41,059
OR,OR0018,OR0018,HERMISTON PUBLIC LIBRARY,235 E GLADYS AVE,HERMISTON,97838,1827,UMATILLA,5415672882,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,21594,1,0,0,1,4,7.75,538879,2858,25818,583449,346384,106305,452689,22306,3393,28273,535361,0,0,0,7254,7254,34779,3452,6520,2975,32,36,2210,107272,1816,10217,86782,27436,1493,2217,432,11907,16,16014,2010,08,1,00,00,00,-119.288003,45.84143,41,059
OR,OR0019,OR0019,HILLSBORO PUBLIC LIBRARY,2850 NE BROOKWOOD PARKWAY,HILLSBORO,97124,5327,WASHINGTON,5036156500,ME,CI,MO,CI1,N,07/01/2008,06/30/2009,130969,1,1,0,18.5,21.5,71.88,7724219,17019,0,7852588,3158305,1239379,4397684,495875,6027,695373,7344829,116941,0,0,116941,116941,256828,156,29440,23391,49,700,5810,735306,81571,70901,2174171,951037,331600,400149,849,25893,50,139483,2010,08,1,00,00,00,-122.933305,45.5459,41,067
OR,OR0020,OR0020,HOOD RIVER COUNTY LIBRARY,502 STATE ST,HOOD RIVER,97031,2042,HOOD RIVER,5413862535,HQ,CO,MO,CO1,N,07/01/2008,06/30/2009,21625,1,2,0,4,4,10.25,706844,4829,0,785877,362570,145894,508464,39160,8353,55530,775566,0,0,0,0,0,72685,0,11034,5699,39,222,5216,169809,14248,19146,116471,47691,2632,6923,306,5764,25,38201,2010,08,2,00,00,00,-121.515423,45.70819,41,027
OR,OR0021,OR0021,INDEPENDENCE PUBLIC LIBRARY,175 MONMOUTH ST,INDEPENDENCE,97351,2423,POLK,5038381811,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,9973,1,0,0,1.17,2.17,3.67,286108,1259,0,303078,149114,80308,229422,23663,330,28627,303078,0,0,0,0,0,35301,0,10378,6848,28,65,2158,89441,3481,5556,98749,28966,14522,7824,246,5725,15,25807,2010,08,1,00,00,00,-123.18563,44.85109,41,053
OR,OR0022,OR0022,JEFFERSON PUBLIC LIBRARY,128 N MAIN ST,JEFFERSON,97352,9735,MARION,5413273826,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,4203,1,0,0,0.75,0.75,1.25,66458,1000,0,69884,,,,5400,0,6000,61838,0,0,0,0,0,14541,9564,761,1547,27,26,1560,11994,2496,1495,22863,3890,3478,4528,28,551,6,4573,2010,08,1,00,00,00,-123.011663,44.71797,41,047
OR,OR0023,OR0023,ASTORIA PUBLIC LIBRARY,450 TENTH ST,ASTORIA,97103,4699,CLATSOP,5033257323,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,10080,1,0,0,1,2,4.75,379889,1483,0,393780,186376,78219,264595,33156,811,40533,391140,3730,0,0,3730,3730,47550,0,6555,2134,28,81,2099,55000,8416,8037,47442,14186,0,0,113,4530,10,11477,2010,08,2,00,00,00,-123.832718,46.188,41,007
OR,OR0024,OR0024,GRANT COUNTY LIBRARY,507 S CANYON BLVD,JOHN DAY,97845,1050,GRANT,5415751992,NO,CO,MO,CO1,N,07/01/2008,06/30/2009,7530,1,0,1,0,0.8,2.32,119000,8771,0,127771,74720,25761,100481,9570,0,11570,127747,0,0,0,0,0,36468,0,975,1427,27,8,2878,34368,25000,3522,38666,9362,110,65,80,1023,4,6540,2010,08,2,00,00,00,-118.952841,44.41105,41,023
OR,OR0025,OR0025,JOSEPH CITY LIBRARY,201 N MAIN ST,JOSEPH,97846,0015,WALLOWA,5414320141,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,1791,1,0,0,0,0.55,0.55,37674,1000,732,39406,,,,4724,0,5607,36394,0,0,0,0,0,11360,0,729,841,27,11,984,7540,3072,1295,9774,2163,35,115,40,636,3,1365,2010,08,1,00,00,00,-117.229919,45.35348,41,063
OR,OR0026,OR0026,JUNCTION CITY PUBLIC LIBRARY,726 GREENWOOD ST,JUNCTION CITY,97448,0280,LANE,5419988942,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,5302,1,0,0,1,1,1.75,149183,1000,0,158062,,,,12618,350,15168,144095,0,0,0,0,0,22066,0,400,1310,29,27,1596,16000,1790,1260,36763,9248,256,110,60,660,7,8342,2010,08,1,00,00,00,-123.202588,44.22039,41,039
OR,OR0027,OR0027,KLAMATH COUNTY LIBRARY SERVICE DISTRICT,126 S THIRD ST,KLAMATH FALLS,97601,6319,KLAMATH,5418828895,NO,LD,MO,CO1,N,07/01/2008,06/30/2009,66180,1,10,0,3,7,35.28,2298072,21368,0,2388774,772755,237504,1010259,219129,29948,332348,2119418,0,0,0,0,0,187783,0,17667,14156,34,286,13718,421270,16172,42665,426652,130479,1276,1347,987,21891,37,57510,2010,08,1,00,00,00,-121.784505,42.22254,41,035
OR,OR0028,OR0028,LA GRANDE PUBLIC LIBRARY,2006 4TH STREET,LA GRANDE,97850,2512,UNION,5419621339,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,19182,1,0,0,0,6,6.3,530512,4907,0,553449,280194,125634,405828,38459,2002,46517,526848,0,0,0,0,0,56246,0,6595,4981,29,120,2864,150626,17074,10987,169642,64464,1913,731,463,6853,13,33696,2010,08,2,00,00,00,-118.096434,45.32989,41,061
OR,OR0029,OR0029,LAKE OSWEGO PUBLIC LIBRARY,706 4TH ST,LAKE OSWEGO,97034,2399,CLACKAMAS,5036367628,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,43998,1,0,0,10.8,11.07,31.67,3472096,5958,0,3660635,1406346,718008,2124354,201389,23410,346346,2863850,0,0,0,0,0,154617,0,29648,23597,45,330,3193,366827,58336,33123,1431123,418492,196160,203860,571,24742,33,62508,2010,08,2,00,00,00,-122.667102,45.42375,41,005
OR,OR0030,OR0030,LAKESIDE PUBLIC LIBRARY,915 N LAKE RD,LAKESIDE,97449,0811,COOS,5417494432,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,2025,1,0,0,0,0.63,1.73,67000,1000,0,69057,,,,6873,300,7848,57602,1000,0,0,1000,0,24773,0,325,1400,45,38,1560,29090,850,1622,23781,7356,5190,3308,9,235,10,16640,2010,08,2,00,00,15,-124.173798,43.57593,41,011
OR,OR0031,OR0031,LAKE COUNTY LIBRARY DISTRICT,513 CENTER ST,LAKEVIEW,97630,1582,LAKE,5419476019,ME,LD,MO,CO1,N,07/01/2008,06/30/2009,7585,1,3,0,1,1,4.78,217130,15451,3838,253070,122218,36191,158409,24401,1701,28537,263099,0,0,0,673763,153826,41389,0,1665,3742,28,65,4844,39090,2448,3575,54557,12381,383,1066,276,4134,12,11688,2010,08,1,00,00,00,-120.345105,42.1894,41,037
OR,OR0032,OR0032,LANGLOIS LIBRARY DISTRICT,48234 HWY 101,LANGLOIS,97450,0277,CURRY,5413482066,ME,LD,SO,OTH,N,07/01/2008,06/30/2009,758,1,0,0,0,1,2,57137,1000,0,67780,,,,6200,0,8200,76254,0,0,0,0,0,15442,0,660,1851,44,48,1810,8644,877,601,12009,2719,232,123,84,1646,4,2497,2010,08,1,00,00,00,-124.453793,42.91377,41,015
OR,OR0033,OR0033,LEBANON PUBLIC LIBRARY,55 ACADEMY STREET,LEBANON,97355,2867,LINN,5412584926,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,15190,1,0,0,0,1,5.16,421509,2543,0,466585,199703,75408,275111,23808,1165,36326,421509,8127318,0,0,8685918,8685918,38848,0,2251,2741,30,57,2274,94151,7494,7353,126279,50375,4,275,61,2651,6,13422,2010,08,1,00,00,07,-122.908224,44.54426,41,043
OR,OR0034,OR0034,DRIFTWOOD PUBLIC LIBRARY,801 SW HWY 101 #201,LINCOLN CITY,97367,2720,LINCOLN,5419962277,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,13323,1,0,0,1,1,8.5,731192,1000,0,746153,413566,172929,586495,50209,0,55409,742293,31141,0,0,31141,399787,70468,9564,11876,5697,33,123,1946,102076,1068,8920,173160,14219,24427,13365,318,10505,11,17523,2010,08,2,00,00,00,-124.017469,44.96298,41,041
OR,OR0035,OR0035,ATHENA PUBLIC LIBRARY,418 E MAIN ST,ATHENA,97813,0450,UMATILLA,5415662470,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,1705,1,0,0,0,0.75,0.75,48690,1000,506,50479,,,,5660,0,6511,58152,10000,0,0,10000,1359,9352,0,628,10,40,23,1178,7508,850,268,9348,2891,191,407,40,629,4,1115,2010,08,2,00,00,00,-118.488593,45.81168,41,059
OR,OR0036,OR0036,LYONS PUBLIC LIBRARY,279 8TH ST,LYONS,97358,2124,LINN,5038592366,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,1130,1,0,0,0,0.69,0.9,55851,1000,0,57702,,,,740,0,826,54057,0,0,0,0,614,24515,0,5726,1600,27,28,1254,10900,2600,1430,19646,6077,4202,3462,66,1318,6,900,2010,08,2,00,00,07,-122.613231,44.774803,41,043
OR,OR0037,OR0037,JEFFERSON COUNTY LIBRARY DISTRICT,241 SE 7TH ST,MADRAS,97741,1611,JEFFERSON,5414754678,NO,CO,SO,CO1,N,07/01/2008,06/30/2009,18827,1,0,0,2,2,8.5,492440,8454,0,507542,197644,70234,267878,38843,2596,50689,499088,0,0,0,0,1980,53791,0,4971,1404,32,127,2720,91024,6875,9812,92328,20081,23204,9018,705,14805,7,11820,2010,08,1,00,00,00,-121.127563,44.63266,41,031
OR,OR0038,OR0038,SOUTHERN WASCO COUNTY LIBRARY,410 DESCHUTES AVE,MAUPIN,97037,0328,WASCO,5413952208,NO,NP,SO,CI2,N,07/01/2008,06/30/2009,490,1,0,0,0,0.5,0.5,49689,1000,0,50901,,,,11453,0,12697,45847,0,1500,0,1725,0,5715,0,75,168,27,16,1040,3432,1092,410,4923,1694,453,1142,78,887,3,1368,2010,08,1,00,00,00,-121.079665,45.17564,41,065
OR,OR0039,OR0039,MCMINNVILLE PUBLIC LIBRARY,225 NW ADAMS ST,MCMINNVILLE,97128,5425,YAMHILL,5034355555,ME,CI,MO,CI1,N,07/01/2008,06/30/2009,54056,1,0,1,5,11.3,17.93,1595668,5453,0,1658373,743723,300132,1043855,75639,11819,100946,1392420,0,0,0,0,91511,79387,0,12388,6218,34,125,2869,224932,33362,24629,363204,154222,27849,43005,444,15259,30,42347,2010,08,1,00,00,00,-123.199125,45.20946,41,071
OR,OR0040,OR0040,ADAMS PUBLIC LIBRARY,190 NORTH MAIN,ADAMS,97810,0020,UMATILLA,5415663038,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,450,1,0,0,0,0.5,0.5,21842,1000,0,23442,,,,900,0,969,28241,0,0,0,0,0,3800,0,100,40,29,2,780,962,488,161,773,436,25,60,40,172,3,281,2010,08,2,00,00,00,-118.563059,45.76706,41,059
OR,OR0041,OR0041,JACKSON COUNTY LIBRARY SERVICES,205 S CENTRAL AVE,MEDFORD,97501,2730,JACKSON,5417748673,ME,CO,MO,CO1,N,07/01/2008,06/30/2009,205305,1,14,0,7.75,10.25,61.77,4694113,35742,0,5413633,2127484,953277,3080761,540689,45226,757427,5413633,0,0,0,0,291940,551884,9,42811,16793,38,1332,15576,934950,145537,99696,1411767,527690,10896,15394,1900,47324,158,265603,2010,08,2,00,00,00,-122.870532,42.32479,41,029
OR,OR0042,OR0042,MILTON-FREEWATER PUBLIC LIBRARY,8 SW EIGHTH AVE,MILTON-FREEWATER,97862,1501,UMATILLA,5419388247,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,8836,1,0,0,1,1,3.96,264931,1187,0,282992,159745,89004,248749,22917,754,26794,296426,0,0,0,0,0,40967,0,2777,1294,31,58,2160,25473,7377,4526,53821,15070,1325,990,120,2802,12,7724,2010,08,2,00,00,00,-118.384974,45.92777,41,059
OR,OR0043,OR0043,LEDDING LIBRARY,10660 SE 21ST AVE,MILWAUKIE,97222,7560,CLACKAMAS,5037867580,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,30761,1,0,0,3,4,14.35,1873034,3429,0,1939463,650405,317167,967572,74900,0,113000,1939463,34515,0,0,34515,34515,84810,0,20222,12456,39,194,2572,215150,42232,20047,651425,238299,120644,117461,306,9902,8,192540,2010,08,1,00,00,00,-122.640588,45.44589,41,005
OR,OR0044,OR0044,MOLALLA PUBLIC LIBRARY,201 E FIFTH ST,MOLALLA,97038,8127,CLACKAMAS,5038292593,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,21927,1,0,0,0,2,4.94,312775,1178,0,348316,170718,57607,228325,47500,0,64500,381303,0,0,0,0,0,45050,0,12922,9886,39,125,2184,179520,4442,9094,331057,99821,66323,69160,84,3032,8,11944,2010,08,1,00,00,00,-122.577299,45.14369,41,005
OR,OR0045,OR0045,MONMOUTH PUBLIC LIBRARY,168 S ECOLS ST,MONMOUTH,97361,0010,POLK,5038381932,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,17824,1,0,0,2.75,2.75,5.95,599824,1487,0,652570,266330,112290,378620,58076,401,64577,516040,0,0,0,0,9052,69268,0,3300,4097,27,190,2249,87234,3796,6028,171648,56210,17552,11961,138,5679,9,19079,2010,08,2,00,00,00,-123.231804,44.8477,41,053
OR,OR0046,OR0046,BAKER COUNTY LIBRARY DISTRICT,2400 RESORT ST,BAKER CITY,97814,2798,BAKER,5415236419,ME,LD,MO,CO1,N,07/01/2008,06/30/2009,16455,1,5,1,1,1,12.8,796709,7417,0,837547,395715,139488,535203,60206,13336,81716,786383,0,0,0,12463,0,113316,10,12384,7623,38,373,6948,129212,3718,9500,128788,22270,2157,2031,681,6477,64,46909,2010,08,2,00,00,00,-117.828953,44.78084,41,001
OR,OR0047,OR0047,MT. ANGEL PUBLIC LIBRARY,290 E CHARLES ST,MOUNT  ANGEL,97362,9736,MARION,5038456401,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,4539,1,0,0,0,1.2,1.2,76014,1000,0,77014,,,,9813,0,11127,68791,0,0,0,0,0,35640,0,6328,1203,27,52,1378,16164,3270,1655,25120,6137,8522,4002,46,1207,7,4795,2010,08,1,00,00,00,-122.797749,45.06778,41,047
OR,OR0048,OR0048,DORA PUBLIC LIBRARY,56125 GOLDBRICK RD,MYRTLE POINT,97458,9615,COOS,5415726009,ME,NP,SO,CI1,N,07/01/2008,06/30/2009,179,1,0,0,0,0.74,1.28,42726,0,1014,48573,,,,6060,0,7778,53873,0,0,0,18400,38466,12213,0,9023,3035,32,39,971,3105,405,143,6638,2053,1828,2874,22,217,4,2264,2010,08,2,00,00,00,-123.950476,43.14478,41,011
OR,OR0049,OR0049,FLORA M. LAIRD MEMORIAL LIBRARY,435 5TH ST,MYRTLE POINT,97458,1113,COOS,5415722591,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,4315,1,0,0,0,1,3.1,180241,1000,0,194134,100833,36953,137786,23649,75,29478,192150,0,0,0,0,0,36726,0,10575,4512,73,78,2232,38064,3068,3456,74179,22945,13692,5250,212,2268,3,5772,2010,08,2,00,00,00,-124.142052,43.0641,41,011
OR,OR0050,OR0050,NEWBERG PUBLIC LIBRARY,503 E HANCOCK ST,NEWBERG,97132,2899,YAMHILL,5035387323,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,25369,1,0,0,1,4.5,13.14,1093859,3734,0,1192882,536891,150641,687532,65432,5068,84698,1160795,0,0,0,0,0,71316,0,13413,5632,32,198,2102,189500,15237,16179,255070,111556,22961,30220,543,19743,15,26810,2010,08,1,00,00,00,-122.974996,45.30114,41,071
OR,OR0051,OR0051,NEWPORT PUBLIC LIBRARY,35 NW NYE ST,NEWPORT,97365,3714,LINCOLN,5412652153,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,17038,1,0,0,3,4,11.4,890182,1340,0,922247,405562,169052,574614,67552,3105,94704,844495,20210,0,0,20210,20210,71688,1,10817,6732,29,187,3224,220971,16738,12594,287214,63187,27957,24042,602,22058,14,55437,2010,08,1,00,00,00,-124.055663,44.63685,41,041
OR,OR0052,OR0052,NORTH BEND PUBLIC LIBRARY,1800 SHERMAN,NORTH BEND,97459,3418,COOS,5417561073,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,16504,1,0,0,3,3,11.5,592342,1331,0,630904,337961,146349,484310,47355,990,60052,693541,0,0,0,35850,96180,110079,0,14492,6961,34,212,2354,209837,16416,11036,229540,75168,35483,14331,190,3863,12,100506,2010,08,2,00,00,00,-124.224006,43.40916,41,011
OR,OR0053,OR0053,NYSSA PUBLIC LIBRARY,319 MAIN ST,NYSSA,97913,3845,MALHEUR,5413722978,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,3210,1,0,0,0,0.75,1.5,82106,1000,628,84234,,,,4436,0,4686,84191,0,0,0,7600,2200,28268,0,639,403,1,29,1296,12855,890,1869,23750,9020,1002,1307,53,1450,6,5524,2010,08,1,00,00,15,-116.995294,43.87679,41,045
OR,OR0054,OR0054,OAKRIDGE PUBLIC LIBRARY,48318 E 1ST,OAKRIDGE,97463,9701,LANE,5417822258,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,3745,1,0,0,0,0.5,0.5,50969,1000,0,51969,,,,3583,0,4039,36580,0,0,562962,562962,52,14865,0,470,698,27,20,1423,6826,200,609,7781,2897,73,249,2,93,1,989,2010,08,1,00,00,00,-122.457131,43.74773,41,039
OR,OR0055,OR0055,MALHEUR COUNTY LIBRARY,388 SW 2ND AVE,ONTARIO,97914,2712,MALHEUR,5418896371,ME,CI,MO,CO1,N,07/01/2008,06/30/2009,26380,1,0,1,0,1.75,3.12,212648,21687,0,252110,114022,7324,121346,18818,0,20318,212392,0,0,0,0,0,104221,0,2777,1294,27,65,1470,55600,6500,14000,59668,27709,1051,483,143,3555,18,25000,2010,08,1,00,00,00,-116.968272,44.0256,41,045
OR,OR0056,OR0056,OREGON CITY PUBLIC LIBRARY,362 WARNER MILNE RD,OREGON CITY,97045,4069,CLACKAMAS,5036578269,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,55010,1,0,0,1.04,1.04,7.86,879623,4927,0,949898,378987,100130,479117,43277,425,75817,845365,0,0,0,0,0,97824,0,16733,14142,40,243,1768,296492,19885,23222,575683,165106,111133,121042,149,3715,7,13259,2010,08,2,00,00,00,-122.59345,45.33651,41,005
OR,OR0058,OR0058,BANDON PUBLIC LIBRARY,1204 11TH ST SW,BANDON,97411,0128,COOS,5413473221,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,7702,1,0,0,0,2,4.25,255917,1000,0,282662,148856,86418,235274,17089,0,23097,293020,0,0,0,0,1533,53815,0,5969,7965,27,95,2120,101168,17837,5519,153555,45917,23594,10771,221,2502,7,22912,2010,08,2,00,00,00,-124.428365,43.11406,41,011
OR,OR0059,OR0059,PENDLETON PUBLIC LIBRARY,502 SW DORION AVE,PENDLETON,97801,2035,UMATILLA,5419660380,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,23383,1,0,0,1.5,2.5,7.98,381410,3500,25000,495260,261970,111200,373170,34500,2091,42346,516429,15000,0,0,35000,16535,46071,0,4256,2344,30,168,2632,135252,8646,11658,103175,33787,3051,1944,152,3696,18,28717,2010,08,1,00,00,00,-118.791655,45.67019,41,059
OR,OR0061,OR0061,PILOT ROCK PUBLIC LIBRARY,144 N. ALDER PL,PILOT ROCK,97868,5001,UMATILLA,5414433285,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,2095,1,0,0,0.53,0.88,0.88,39374,1000,0,40374,,,,7203,0,8012,40876,0,0,0,0,3780,6896,0,35,284,27,33,1750,18683,2270,301,5243,1964,427,151,40,390,3,2442,2010,08,2,00,00,00,-118.833696,45.48314,41,059
OR,OR0062,OR0062,PORT ORFORD PUBLIC LIBRARY,1421 OREGON ST,PORT ORFORD,97465,0130,CURRY,5413325622,ME,LD,SO,CI1,N,07/01/2008,06/30/2009,2250,1,0,0,0.48,2.18,2.18,98532,1000,1415,121417,51348,12328,63676,11015,0,12261,129376,0,0,0,0,0,23550,43,1675,1711,41,53,2251,35828,3377,2182,32639,5668,663,799,111,1770,8,22206,2010,08,1,00,00,00,-124.497347,42.74986,41,015
OR,OR0063,OR0063,MULTNOMAH COUNTY LIBRARY,205 NE RUSSELL,PORTLAND,97212,3796,MULTNOMAH,5039885402,ME,CO,MA,CO1,N,07/01/2008,06/30/2009,717880,1,16,0,89.5,89.5,482,55076935,114356,385528,59447154,22574335,12486619,35060954,3704700,1178329,6640792,56361756,0,0,0,0,10848,1650179,0,156478,127636,139,3480,46460,5160994,753699,421199,21513255,8093776,7150,15443,20362,336457,483,883658,2010,08,1,00,00,00,-122.663191,45.54093,41,051
OR,OR0064,OR0064,HAZEL M. LEWIS LIBRARY,511 3RD AVE,POWERS,97466,0559,COOS,5414395311,ME,CI,SO,CI1,N,07/01/2008,06/30/2009,927,1,0,0,0,1,1.6,71165,1000,0,74632,,,,7129,0,8519,65864,0,0,0,0,2619,21236,0,605,1698,74,41,2080,12972,2496,742,25053,7749,2175,3192,38,538,6,6240,2010,08,2,00,00,00,-124.07027,42.88157,41,011
OR,OR0065,OR0065,CROOK COUNTY LIBRARY,175 N.W. MEADOWLAKES DR,PRINEVILLE,97754,1465,CROOK,5414477978,NO,CO,MO,CO1,N,07/01/2008,06/30/2009,26845,1,0,1,1,1,10.05,507399,9350,1706,536506,301509,128534,430043,61627,2210,81279,537623,47828,0,0,77989,77989,49814,0,5565,5523,29,165,2907,173580,4550,15793,215568,73652,4,392,699,25200,27,33574,2010,08,1,00,00,00,-120.857005,44.30235,41,013
OR,OR0066,OR0066,RAINIER CITY LIBRARY,106 B ST,RAINIER,97048,0100,COLUMBIA,5035567301,NO,CI,SO,CI1,N,07/01/2008,06/30/2009,1810,1,0,0,0,0.8,0.8,60272,1000,0,63828,,,,6800,0,8300,61863,1200,0,0,3200,2000,7500,0,550,500,27,12,1664,6197,150,457,6401,3154,25,150,16,275,4,2430,2010,08,1,00,00,00,-122.987853,46.0141,41,009
